date,email,count_sessions,sum_beacon_value,nunique_beacon_type,count_user_stay,count_pay_attempt,count_buy_click,nunique_gender,nunique_dob,nunique_language,nunique_report_type,nunique_device,profile_submit_count,transactions_amount,conversion_status
2021-05-23,359877,1,91,1,13,0,0,1,1,1,1,1,8,0.0,0
2021-07-04,3001036,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-05-15,2637355,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-20,3155102,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-30,2963556,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-25,2918016,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-29,3240359,1,11,2,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-23,3188658,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-17,2848467,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-11,3063963,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-08,3038422,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-14,2825028,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-30,3249559,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-17,2848366,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-03,2984185,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-31,2710987,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-06-11,1197685,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-07-14,3099572,1,105,1,14,0,0,1,1,1,1,1,1,0.0,0
2021-07-02,2967597,6,32,7,15,0,0,1,2,1,1,1,13,0.0,0
2021-07-03,626340,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-22,3177184,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-06-21,2880682,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-06-13,2806284,2,16,2,7,0,0,1,2,1,1,1,0,-1.0,0
2021-06-02,2728988,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-28,1409960,2,20,2,8,0,0,1,2,1,1,1,8,0.0,0
2021-07-05,3006155,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-25,2893082,1,7,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-05-30,2707819,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-06-04,2743217,2,21,3,8,0,0,1,1,1,1,1,3,0.0,0
2021-06-18,2855906,1,2,2,1,0,1,1,1,1,1,1,2,0.0,0
2021-06-19,2802395,1,1,1,1,0,0,1,1,1,1,1,20,0.0,0
2021-07-29,3241955,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-06-21,2723677,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-07-19,3149263,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-07,2766786,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-24,2904497,1,7,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-05-09,1351195,1,1,1,1,0,0,1,1,1,1,1,3,0.0,0
2021-05-04,2589526,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-16,3121898,2,13,2,6,0,0,1,2,1,1,1,2,0.0,0
2021-07-15,3108297,2,20,2,8,0,0,1,1,1,1,1,2,0.0,0
2021-05-02,2575593,1,12,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-30,2707834,3,23,3,10,0,0,1,2,1,1,1,3,0.0,0
2021-06-03,2734484,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-07-28,122058,2,2,2,2,0,0,1,1,1,1,1,20,0.0,0
2021-05-27,148497,1,6,1,3,0,0,1,1,1,1,1,11,0.0,0
2021-07-17,3125028,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-16,3122278,2,16,2,7,0,0,1,2,1,1,1,2,0.0,0
2021-07-13,3087992,2,20,2,8,0,0,1,1,1,1,1,3,0.0,0
2021-06-05,2754100,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-04,2601189,1,10,1,4,0,0,1,1,1,1,1,17,0.0,0
2021-07-09,2856720,2,20,2,8,0,0,1,2,1,1,1,21,0.0,0
2021-07-23,2870643,1,1,1,1,0,0,1,1,1,1,1,13,0.0,0
2021-06-24,2901279,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-07-24,200930,1,10,1,4,0,0,1,1,1,1,1,15,0.0,0
2021-07-13,1350500,2,13,4,4,2,0,1,1,1,2,1,15,2997.0,0
2021-05-13,2630313,2,12,3,5,0,1,2,2,1,1,1,0,-1.0,0
2021-06-29,2949005,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-14,3091965,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-06,2756806,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-06-09,2788610,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-05-11,2620144,1,1,1,1,0,0,1,1,1,1,1,4,0.0,0
2021-07-23,3060591,1,10,1,4,0,0,1,1,1,1,1,5,999.0,0
2021-06-02,777852,4,31,4,13,0,0,2,3,1,1,1,6,0.0,0
2021-06-19,2829050,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-05-14,2635336,1,11,2,4,1,0,1,1,1,1,1,4,899.0,0
2021-07-06,3012622,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-06-25,2908912,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-18,2653032,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-05-20,1183725,2,11,2,5,0,0,1,1,1,1,1,20,0.0,0
2021-06-03,1091326,1,12,2,5,0,1,1,1,1,1,1,2,0.0,0
2021-06-29,2949398,1,109,1,13,0,0,1,1,1,1,1,3,0.0,0
2021-06-05,2746890,2,12,3,5,0,0,1,1,1,2,1,3,0.0,0
2021-07-22,3181267,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-06,3020236,1,12,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-27,459084,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-05-02,2112141,2,11,2,4,0,0,1,1,1,1,1,16,0.0,0
2021-07-15,338730,1,14,1,5,0,0,1,1,1,1,1,8,0.0,0
2021-06-04,1230110,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-02,1153088,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-15,3110535,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-20,3158820,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-05,2594712,1,190,1,19,0,0,1,1,1,1,1,4,0.0,0
2021-07-22,2452461,1,7,2,3,0,0,1,1,1,1,1,20,1998.0,0
2021-06-10,2796790,1,6,1,3,0,0,1,1,1,1,1,2,0.0,0
2021-07-12,3077418,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-28,3227272,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-16,1108146,1,10,1,4,0,0,1,1,1,1,1,46,0.0,0
2021-07-03,2990684,3,24,4,10,0,0,1,1,1,1,1,3,0.0,0
2021-06-16,2719692,2,7,3,4,0,0,1,1,1,1,1,8,0.0,0
2021-06-15,2499647,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-07-22,3172025,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-05-22,2669454,1,78,1,12,0,0,1,1,1,1,1,1,0.0,0
2021-06-20,2867074,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-06-17,2848944,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-23,723628,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-06-05,2753826,3,21,3,9,0,0,1,1,2,2,1,3,0.0,0
2021-07-05,3008361,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-31,3253870,2,20,2,8,0,0,1,2,1,1,1,4,0.0,0
2021-07-07,123633,1,10,1,4,0,0,1,1,1,1,1,13,0.0,0
2021-06-07,2765139,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-11,2683035,1,10,1,4,0,0,1,1,1,1,1,8,0.0,0
2021-07-16,3010401,1,10,1,4,0,0,1,1,1,1,1,11,2498.0,0
2021-07-12,3081091,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-01,2966161,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-06-12,2804842,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-05,2591899,1,11,2,4,0,0,1,1,1,1,1,4,0.0,0
2021-05-25,2681691,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-08,2726407,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-09,2783301,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-23,351059,1,6,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-07-25,2880463,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-06-24,2903438,2,2,2,1,0,1,1,1,1,1,1,3,0.0,0
2021-07-11,3054717,1,21,2,8,0,1,1,1,1,1,1,4,0.0,0
2021-05-29,2697060,1,6,1,3,0,0,1,1,1,1,1,5,0.0,0
2021-06-02,2728970,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-05,1356976,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-05,3010895,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-10,2906294,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-07-22,3178342,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-30,3092065,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-16,3115793,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-15,2458615,1,1,1,1,0,0,1,1,1,1,1,4,0.0,0
2021-06-19,2864428,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-18,2653374,1,12,2,4,0,2,1,1,1,1,1,1,0.0,0
2021-07-26,3214204,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-11,3064751,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-13,2821597,2,11,2,5,0,0,1,2,1,1,1,2,0.0,0
2021-06-01,2722977,1,6,1,3,0,0,1,1,1,1,1,2,0.0,0
2021-07-01,2970853,2,20,2,8,0,0,2,2,2,1,1,3,0.0,0
2021-06-02,2724848,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-11,2993928,2,11,2,5,0,0,1,2,1,1,1,8,0.0,0
2021-06-30,261837,1,10,1,4,0,0,1,1,1,1,1,21,0.0,0
2021-06-29,2948000,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-01,2521113,5,43,5,18,0,0,2,4,1,1,1,8,0.0,0
2021-05-07,2603984,1,11,2,4,0,1,1,1,1,1,1,5,0.0,0
2021-06-27,2763240,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-05-26,2685729,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-03,194241,3,10,3,6,0,0,1,1,1,1,1,96,0.0,0
2021-06-10,2794341,4,33,4,14,0,0,2,3,1,1,1,6,0.0,0
2021-06-28,2945338,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-04,2738939,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-24,2674919,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-19,3145297,2,20,2,8,0,0,1,1,1,1,1,3,0.0,0
2021-07-26,1219463,1,2,2,1,0,1,1,1,1,1,1,6,0.0,0
2021-07-14,2967806,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-16,2839760,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-05-27,2455890,2,20,2,8,0,0,2,2,1,1,1,3,0.0,0
2021-06-13,2818582,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-28,3230803,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-10,2740389,1,1,1,1,0,0,1,1,1,1,1,9,0.0,0
2021-06-24,2901972,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-03,2986686,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-16,2641519,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-21,2879333,1,10,1,4,0,0,1,1,1,1,1,9,0.0,0
2021-07-26,3212978,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-21,2245692,1,12,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-24,2666510,1,12,3,4,1,0,1,1,1,1,1,11,4996.0,0
2021-06-07,2765087,2,13,4,5,1,1,1,1,1,1,1,7,2997.0,0
2021-06-20,2867201,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-28,2945082,3,27,4,11,0,1,2,3,1,1,1,3,0.0,0
2021-06-15,2836908,2,13,2,6,0,0,1,1,1,1,1,12,0.0,0
2021-05-17,572225,1,10,1,4,0,0,1,1,1,1,1,10,0.0,0
2021-07-20,3158391,2,10,3,5,0,0,1,2,1,1,1,3,0.0,0
2021-06-13,2821469,4,32,5,13,0,1,1,2,1,2,1,6,0.0,0
2021-06-01,1107126,2,17,3,7,0,1,1,1,1,1,1,14,0.0,0
2021-07-16,3121767,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-03,2732499,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-21,2880976,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-01,47321,1,1,1,1,0,0,1,1,1,1,1,39,0.0,0
2021-07-16,586375,3,28,4,11,0,0,1,2,1,1,1,4,0.0,0
2021-06-21,2854573,2,20,2,8,0,0,2,2,1,1,1,12,0.0,0
2021-07-25,2216076,1,2,1,1,0,0,1,1,1,1,1,6,0.0,0
2021-06-11,5441,3,14,3,7,0,0,1,3,1,1,1,12,0.0,0
2021-07-05,3003887,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-16,2840976,2,10,2,6,0,0,1,1,1,1,1,5,0.0,0
2021-06-15,2837891,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-02,2975333,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-19,3144397,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-26,2923831,5,50,5,20,0,0,2,3,1,1,1,7,0.0,0
2021-07-19,206921,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-05-19,2657396,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-23,283193,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-07-04,3001786,1,2,2,1,0,1,1,1,1,1,1,1,0.0,0
2021-05-31,2716037,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-29,2953216,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-07-28,3225615,2,20,2,8,0,0,2,2,1,1,1,2,0.0,0
2021-05-02,969499,2,20,2,8,0,0,1,1,1,1,1,7,0.0,0
2021-07-25,1335596,1,66,1,11,0,0,1,1,1,1,1,10,849.0,0
2021-06-27,2930979,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-20,3154602,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-03,2634,2,11,2,5,0,0,2,1,1,1,1,22,0.0,0
2021-07-05,3011580,1,6,1,3,0,0,1,1,1,1,1,4,0.0,0
2021-07-02,2976342,2,21,3,8,0,0,1,1,2,1,1,2,0.0,0
2021-07-10,3056656,2,22,3,8,0,0,2,2,1,1,1,2,0.0,0
2021-07-24,1964574,1,1,1,1,0,0,1,1,1,1,1,4,0.0,0
2021-06-17,303203,2,5,3,3,0,0,1,1,1,2,1,4,0.0,0
2021-06-15,2836635,1,10,1,4,0,0,1,1,1,1,1,8,0.0,0
2021-07-04,2999216,1,12,2,5,0,0,1,1,1,1,1,3,0.0,0
2021-07-19,3145398,1,2,2,1,0,1,1,1,1,1,1,1,0.0,0
2021-05-31,2716805,2,13,2,6,0,0,1,1,1,1,1,5,0.0,0
2021-05-28,2695187,3,397,5,34,0,3,2,3,1,1,1,6,0.0,0
2021-07-03,2671752,2,20,2,8,0,0,1,1,1,1,1,82,0.0,0
2021-07-12,274778,1,11,2,4,0,0,1,1,1,1,1,5,0.0,0
2021-06-22,2884871,1,12,3,4,0,1,1,1,1,1,1,2,0.0,0
2021-05-26,2687018,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-07-11,4978,3,30,3,12,0,0,1,1,1,1,1,8,0.0,0
2021-07-05,531494,2,16,2,7,0,0,2,2,1,1,1,3,0.0,0
2021-05-24,15386,1,1,1,1,0,0,1,1,1,1,1,5,0.0,0
2021-07-27,3222407,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-06,2164360,1,10,1,4,0,0,1,1,1,1,1,14,0.0,0
2021-05-17,1487763,2,4,2,3,0,0,1,1,1,1,1,12,0.0,0
2021-07-18,3139144,6,60,6,24,0,0,2,3,1,1,1,10,0.0,0
2021-07-09,3051174,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-16,660844,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-07,1191088,1,1,1,1,0,0,1,1,1,1,1,3,0.0,0
2021-07-07,3022026,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-28,2943510,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-21,2664243,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-28,3226567,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-05-26,2686435,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-26,1851876,1,10,1,4,0,0,1,1,1,1,1,51,0.0,0
2021-06-18,2854390,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-29,2946673,1,3,2,1,0,2,1,1,1,1,1,1,0.0,0
2021-06-17,1645903,2,20,2,8,0,0,1,2,1,1,1,5,0.0,0
2021-05-20,2661808,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-05-14,2634921,2,7,2,4,0,0,1,2,1,1,1,3,0.0,0
2021-07-08,1143714,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-31,2651838,2,9,2,5,0,0,1,1,1,1,1,6,0.0,0
2021-05-29,2702108,2,20,2,8,0,0,1,2,1,1,1,2,0.0,0
2021-05-19,1124949,2,16,5,6,0,1,1,1,1,2,1,4,0.0,0
2021-06-04,2739739,2,20,2,8,0,0,2,2,1,1,1,2,0.0,0
2021-07-22,3177995,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-05,3010642,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-09,3050572,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-14,2824294,1,3,1,2,0,0,1,1,1,1,1,6,0.0,0
2021-06-05,2747406,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-22,2545186,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-07-23,3186875,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-19,3150370,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-04,1321954,1,3,1,2,0,0,1,1,1,1,1,4,0.0,0
2021-05-13,2632513,1,11,2,4,0,0,1,1,1,1,1,0,-1.0,0
2021-05-09,2429493,1,10,1,4,0,0,1,1,1,1,1,37,0.0,0
2021-07-08,3036229,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-04,2964507,1,6,1,3,0,0,1,1,1,1,1,4,0.0,0
2021-07-05,499212,1,1,1,1,0,0,1,1,1,1,1,8,0.0,0
2021-05-30,1488591,1,11,2,4,0,1,1,1,1,1,1,10,0.0,0
2021-07-04,2995828,2,21,3,8,0,0,2,2,1,1,1,3,0.0,0
2021-07-05,3009362,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-27,2690471,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-24,2906447,2,11,2,5,0,0,1,2,1,1,1,3,0.0,0
2021-07-20,3142224,2,20,2,8,0,0,1,2,1,1,1,4,0.0,0
2021-07-20,3161876,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-09,2612341,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-29,2747435,1,1,1,1,0,0,1,1,1,1,1,16,0.0,0
2021-07-18,2698969,3,6,4,4,0,1,2,2,1,1,1,27,0.0,0
2021-07-06,2865,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-08,3038143,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-10,289238,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-04,2992165,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-06-30,2956474,2,20,2,8,0,0,1,2,1,1,1,2,0.0,0
2021-06-29,1393898,2,20,2,8,0,0,2,2,1,1,1,121,0.0,0
2021-05-03,2581791,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-26,3209205,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-18,2653581,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-21,3168945,1,12,3,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-08,2779700,1,1,1,1,0,0,1,1,1,1,1,7,0.0,0
2021-07-22,3176970,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-12,2810265,1,6,1,3,0,0,1,1,1,1,1,2,0.0,0
2021-07-24,3078093,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-05-08,2607682,2,12,3,5,0,1,1,2,1,1,1,6,0.0,0
2021-06-11,2800008,2,21,3,8,0,1,2,2,1,1,1,4,0.0,0
2021-06-18,2857200,2,16,2,7,0,0,1,1,1,1,1,2,0.0,0
2021-05-31,2711341,2,13,2,6,0,0,1,2,1,1,1,2,0.0,0
2021-07-27,2758695,2,101,3,19,0,0,1,1,1,1,1,3,0.0,0
2021-05-25,2681947,1,2,2,1,0,1,1,1,1,1,1,1,0.0,0
2021-05-25,2681731,2,30,2,12,0,0,2,2,1,1,1,6,0.0,0
2021-07-16,1108146,1,3,1,2,0,0,1,1,1,1,1,46,0.0,0
2021-07-04,953015,2,13,2,6,0,0,2,2,1,1,1,159,0.0,0
2021-06-17,2844506,3,21,3,8,0,0,1,2,1,2,1,4,0.0,0
2021-06-15,2837735,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-28,189038,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-07-25,3197678,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-27,2933134,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-04,3001489,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-19,2862133,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-30,2708569,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-28,2939591,1,11,2,4,0,1,1,1,1,1,1,5,0.0,0
2021-05-13,986895,1,3,1,2,0,0,1,1,1,1,1,4,0.0,0
2021-05-24,337438,2,11,2,5,0,0,1,2,1,1,1,38,0.0,0
2021-06-15,2834865,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-03,2591256,2,11,2,5,0,0,2,2,2,1,1,12,0.0,0
2021-06-23,1373680,1,15,1,5,0,0,1,1,1,1,1,2,0.0,0
2021-06-26,2881318,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-27,2933312,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-26,3208754,2,11,2,5,0,0,1,2,1,1,1,4,0.0,0
2021-07-04,2996199,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-07,2765983,1,190,1,19,0,0,1,1,1,1,1,1,0.0,0
2021-06-08,2780690,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-26,3213315,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-30,2961029,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-08,2777062,2,16,2,7,0,0,1,2,1,1,1,4,0.0,0
2021-06-03,1571678,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-13,2817469,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-30,2961120,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-06-19,2866444,1,1,1,1,0,0,1,1,1,1,1,5,0.0,0
2021-07-20,3158324,9,67,12,28,0,1,2,4,1,2,1,14,0.0,0
2021-07-11,1462774,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-21,2878720,2,13,2,6,0,0,1,1,1,1,1,2,0.0,0
2021-05-03,2579634,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-07,3023557,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-07,2767590,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-24,790398,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-07-25,1484439,1,10,1,4,0,0,1,1,1,1,1,79,0.0,0
2021-06-29,2946730,2,18,3,7,0,0,1,1,1,2,1,9,0.0,0
2021-06-14,2828641,2,11,2,5,0,0,1,1,1,2,1,2,0.0,0
2021-07-07,1156670,2,20,2,8,0,0,1,2,2,2,1,32,0.0,0
2021-07-20,3158165,2,13,2,5,0,0,1,2,1,1,1,23,0.0,0
2021-05-06,2599243,1,15,1,5,0,0,1,1,1,1,1,5,29.0,0
2021-05-22,2667128,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-07-05,3006289,1,91,1,13,0,0,1,1,1,1,1,2,0.0,0
2021-05-08,2435804,3,30,3,12,0,0,1,1,1,1,1,19,0.0,0
2021-06-30,577996,2,2,2,2,0,0,1,2,1,1,1,8,0.0,0
2021-05-03,2581079,1,4,2,2,0,1,1,1,1,1,1,3,0.0,0
2021-07-06,2670683,2,20,2,8,0,0,1,1,2,1,1,7,0.0,0
2021-07-04,2994198,1,80,3,12,0,1,1,1,1,1,1,2,0.0,0
2021-07-05,3003290,2,20,2,8,0,0,2,2,1,1,1,2,0.0,0
2021-07-13,3087723,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-19,3141555,1,11,2,4,0,1,1,1,1,1,1,9,0.0,0
2021-07-30,3246496,2,21,3,8,0,0,1,1,1,1,1,3,0.0,0
2021-07-11,3070215,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-03,1572750,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-27,2691523,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-19,427426,1,6,1,3,0,0,1,1,1,1,1,6,0.0,0
2021-06-06,2761797,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-03,2734990,2,13,2,6,0,0,2,2,1,1,1,3,0.0,0
2021-07-18,3135739,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-11,2802831,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-05-01,2570895,2,20,2,8,0,0,1,1,1,1,1,6,0.0,0
2021-05-25,2679870,1,14,3,4,2,2,1,1,1,1,1,3,1798.0,0
