date,email,count_sessions,sum_beacon_value,nunique_beacon_type,count_user_stay,count_pay_attempt,count_buy_click,nunique_gender,nunique_dob,nunique_language,nunique_report_type,nunique_device,profile_submit_count,transactions_amount,conversion_status
2021-07-14,3097420,1,352,2,26,0,0,1,1,1,1,1,2,0.0,0
2021-06-18,2447087,6,60,6,24,0,0,2,3,1,1,1,63,0.0,0
2021-06-20,1230062,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-07-12,1275981,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-29,2697239,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-27,2688531,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-08,2775237,1,12,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-18,2683180,2,2,2,2,0,0,1,2,1,1,1,29,0.0,0
2021-07-22,309838,1,10,1,4,0,0,1,1,1,1,1,54,0.0,0
2021-07-11,3066069,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-05-29,2396613,1,3,1,2,0,0,1,1,1,1,1,6,0.0,0
2021-06-08,2780352,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-13,3085342,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-30,2958398,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-27,3101553,1,10,1,4,0,0,1,1,1,1,1,12,0.0,0
2021-07-12,3081307,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-05,3002651,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-14,2633804,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-20,2868690,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-23,2892436,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-12,3074826,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-26,2924653,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-22,1826762,2,22,4,8,0,0,1,1,1,1,1,4,0.0,0
2021-05-07,2605279,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-06-13,2415907,6,33,6,16,0,0,2,2,1,1,1,15,0.0,0
2021-07-06,564882,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-23,515651,1,10,1,4,0,0,1,1,1,1,1,25,0.0,0
2021-06-13,2820555,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-07-02,2961630,1,10,1,4,0,0,1,1,1,1,1,14,0.0,0
2021-05-26,2684896,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-04,2741592,3,173,3,25,0,0,1,3,1,1,1,4,0.0,0
2021-06-29,46512,1,10,1,4,0,0,1,1,1,1,1,9,0.0,0
2021-07-05,3003912,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-20,2870330,1,12,3,4,0,1,1,1,1,1,1,2,0.0,0
2021-07-01,2972245,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-13,2816701,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-07-20,3152162,4,33,4,14,0,0,2,4,1,1,1,7,0.0,0
2021-06-27,2928723,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-23,2670756,1,1,1,0,0,1,1,1,1,1,1,2,0.0,0
2021-06-08,2777390,1,12,3,4,1,1,1,1,1,1,1,0,-1.0,0
2021-05-14,2635165,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-15,3108471,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-07-02,2976919,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-06,3020745,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-26,2807939,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-07-09,2961927,3,19,3,9,0,0,1,1,1,1,1,10,0.0,0
2021-07-09,3047771,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-06-08,2420239,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-25,2680679,1,78,1,12,0,0,1,1,1,1,1,2,0.0,0
2021-07-31,391939,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-10,2675332,1,10,1,4,0,0,1,1,1,1,1,11,0.0,0
2021-06-09,2788493,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-21,2881417,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-29,2809348,1,10,1,4,0,0,1,1,1,1,1,12,0.0,0
2021-06-08,9028,1,10,1,4,0,0,1,1,1,1,1,16,0.0,0
2021-05-30,2706459,2,20,2,8,0,0,1,1,1,1,1,2,0.0,0
2021-06-28,2945869,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-06-14,2827320,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-15,2837776,2,13,2,6,0,0,1,1,1,1,1,5,0.0,0
2021-07-01,2965108,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-05-09,2612923,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-13,3087112,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-13,3094371,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-01,2972152,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-20,2773065,7,44,8,19,0,1,2,5,1,1,1,93,0.0,0
2021-07-10,2882651,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-07-15,3107785,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-02,15705,3,26,3,11,0,0,1,3,1,2,2,751,4012.0,0
2021-07-16,3119571,3,26,3,11,0,0,2,2,1,1,1,3,0.0,0
2021-07-01,2968694,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-17,2849933,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-17,2846575,1,11,2,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-20,3162652,2,20,2,8,0,0,1,2,1,1,1,2,0.0,0
2021-07-27,3218557,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-06,2724688,1,10,1,4,0,0,1,1,1,1,1,11,0.0,0
2021-06-27,2815661,1,10,1,4,0,0,1,1,1,1,1,15,0.0,0
2021-06-09,2786689,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-31,2712373,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-26,2922251,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-17,3125431,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-11,3066427,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-12,3077335,2,13,2,6,0,0,1,1,1,1,1,3,0.0,0
2021-05-11,2622234,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-15,622782,1,11,2,4,0,1,1,1,1,1,1,4,0.0,0
2021-07-07,3031837,2,20,2,8,0,0,1,1,2,2,1,8,0.0,0
2021-06-27,2929536,1,13,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-25,3203447,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-11,3062726,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-05-20,2662281,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-31,2711432,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-30,2708012,1,1,1,1,0,0,1,1,1,1,1,6,0.0,0
2021-07-05,1857303,2,16,2,7,0,0,1,2,1,1,1,4,0.0,0
2021-05-22,2667384,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-09,2790468,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-11,3063109,2,17,3,7,0,0,1,1,1,1,1,3,0.0,0
2021-05-06,2599780,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-05-21,1188550,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-04,2744055,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-20,75915,1,36,1,8,0,0,1,1,1,1,1,2,0.0,0
2021-06-04,2739044,1,1,1,0,1,0,1,1,1,1,1,4,520.0,0
2021-07-12,3067782,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-06-09,2790218,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-06,2598807,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-10,2796416,2,16,2,7,0,0,1,1,1,1,1,4,0.0,0
2021-07-15,3112855,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-15,3111849,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-05-09,2612645,2,20,2,8,0,0,1,1,2,1,1,13,0.0,0
2021-07-02,2975594,1,12,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-17,867039,1,10,1,4,0,0,1,1,1,1,1,5,0.0,0
2021-06-26,2873392,2,11,2,5,0,0,1,2,1,1,1,7,0.0,0
2021-05-02,2577631,1,28,1,7,0,0,1,1,1,1,1,3,0.0,0
2021-06-16,2843988,3,12,3,6,0,0,1,1,1,1,1,4,0.0,0
2021-07-23,3187580,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-19,858768,1,29,2,7,0,1,1,1,1,1,1,2,0.0,0
2021-06-08,2782086,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-07-02,1931772,1,4,2,2,0,1,1,1,1,1,1,2,0.0,0
2021-07-13,3083554,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-06-09,2783860,2,7,2,4,0,0,1,1,1,1,1,5,0.0,0
2021-05-31,2712513,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-21,2876694,2,106,2,19,0,0,1,1,2,1,1,3,0.0,0
2021-06-26,2924366,1,7,2,3,0,0,1,1,1,1,1,3,0.0,0
2021-07-16,3119138,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-16,1595140,1,3,1,2,0,0,1,1,1,1,1,8,0.0,0
2021-06-12,2811983,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-25,3203335,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-17,3124740,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-27,3219007,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-23,3187606,4,31,4,13,0,0,2,4,1,1,1,4,0.0,0
2021-07-08,3034046,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-30,3246039,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-12,2625106,1,11,2,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-15,3110125,1,36,1,8,0,0,1,1,1,1,1,2,0.0,0
2021-07-11,3070661,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-04,1980388,4,33,6,13,1,1,1,1,1,1,1,36,1998.0,0
2021-06-08,2780030,5,32,5,15,0,0,1,1,2,1,1,5,0.0,0
2021-07-04,2997612,3,5,3,4,0,0,1,1,2,1,1,8,0.0,0
2021-05-08,2607257,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-27,2803185,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-01,2363326,3,30,3,12,0,0,1,2,2,1,1,142,999.0,0
2021-06-10,2798746,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-23,2439029,1,10,1,4,0,0,1,1,1,1,1,14,0.0,0
2021-05-27,2688402,2,24,3,10,1,0,1,1,1,1,1,0,-1.0,0
2021-07-10,3057369,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-06-05,2662750,1,3,1,2,0,0,1,1,1,1,1,41,0.0,0
2021-06-24,2903494,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-07,2769662,2,4,2,3,0,0,1,1,1,1,1,10,0.0,0
2021-06-26,2927381,2,16,2,7,0,0,2,1,1,1,1,2,0.0,0
2021-06-15,56095,1,3,1,2,0,0,1,1,1,1,1,14,0.0,0
2021-07-12,2243006,3,30,3,12,0,0,1,2,1,1,1,6,0.0,0
2021-07-06,3017471,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-27,2857839,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-07-13,2541632,4,32,4,14,0,0,1,2,1,1,1,75,999.0,0
2021-07-04,2993552,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-16,2827878,1,254,2,22,0,0,1,1,1,1,1,7,0.0,0
2021-07-09,3043185,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-31,3251315,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-28,2695592,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-06,2763630,4,38,9,14,1,2,2,2,1,1,1,17,2498.0,0
2021-07-31,66428,1,10,1,4,0,0,1,1,1,1,1,129,3996.0,0
2021-07-20,3158326,3,30,3,12,0,0,2,3,1,1,1,5,0.0,0
2021-07-06,3020652,1,10,1,4,0,0,1,1,1,1,1,8,0.0,0
2021-07-16,3123556,2,4,2,3,0,0,1,1,1,1,1,4,0.0,0
2021-06-11,2800429,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-18,3142653,2,21,3,8,0,1,2,2,1,1,1,6,0.0,0
2021-05-12,2628489,1,10,1,4,0,0,1,1,1,1,1,0,-1.0,0
2021-06-20,2870557,2,17,3,7,0,0,1,1,1,1,1,5,0.0,0
2021-05-11,2434092,1,6,1,3,0,0,1,1,1,1,1,4,0.0,0
2021-06-04,2738130,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-21,3169760,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-12,2764714,2,20,2,8,0,0,1,1,1,1,1,3,0.0,0
2021-06-29,2951916,5,46,5,19,0,0,2,4,1,1,1,6,0.0,0
2021-06-19,2863309,2,21,3,8,0,0,1,2,1,1,1,16,0.0,0
2021-07-15,3111245,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-18,3136686,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-22,3172290,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-07-16,3123022,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-06,2761381,1,406,1,28,0,0,1,1,1,1,1,1,0.0,0
2021-05-06,76268,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-07-27,2709070,2,51,5,11,1,2,1,2,1,1,1,75,999.0,0
2021-07-09,3050121,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-27,3218269,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-05,11474,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-15,2637778,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-22,3179095,1,45,1,9,0,0,1,1,1,1,1,3,0.0,0
2021-06-13,2819999,1,12,2,4,0,2,1,1,1,1,1,2,0.0,0
2021-07-12,3081517,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-17,2846069,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-06-26,2922274,2,22,3,9,0,1,1,1,1,1,1,7,0.0,0
2021-05-09,2610550,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-30,2166954,1,10,1,4,0,0,1,1,1,1,1,42,0.0,0
2021-05-05,2593456,1,6,1,3,0,0,1,1,1,1,1,4,0.0,0
2021-06-24,2905475,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-26,2678241,2,35,6,10,1,3,1,1,1,1,2,5,999.0,0
2021-07-20,3162681,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-05-03,2580966,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-22,2668401,2,20,2,8,0,0,1,2,1,1,1,2,0.0,0
2021-06-18,2855509,1,55,1,10,0,0,1,1,1,1,1,1,0.0,0
2021-06-07,2770072,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-12,3077368,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-01,2571008,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-07-08,1998113,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-19,2866509,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-21,2862086,1,7,2,3,0,1,1,1,1,1,1,3,0.0,0
2021-05-05,2595828,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-23,3185440,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-29,2697242,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-10,2308904,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-06-30,2957431,2,17,3,7,0,0,1,1,1,1,1,3,0.0,0
2021-06-07,2768845,3,14,4,6,0,0,1,2,1,1,1,5,0.0,0
2021-05-31,1791140,2,21,3,8,0,0,1,1,1,1,1,16,0.0,0
2021-06-04,2740098,2,17,3,7,0,1,1,2,1,1,1,3,0.0,0
2021-06-26,346207,2,21,3,8,0,0,1,1,1,1,1,7,0.0,0
2021-07-23,3176508,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-23,3188425,1,57,3,10,0,2,1,1,1,1,1,1,0.0,0
2021-05-14,898233,1,2,2,1,0,1,1,1,1,1,1,3,0.0,0
2021-07-27,3207268,2,4,2,3,0,0,1,2,1,1,1,5,0.0,0
2021-06-11,29554,1,11,2,4,0,0,1,1,1,1,1,15,0.0,0
2021-06-27,991818,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-21,2469084,2,20,2,8,0,0,2,2,1,1,1,47,0.0,0
2021-07-08,3034385,4,22,4,10,0,0,2,3,1,2,1,4,0.0,0
2021-05-07,2601199,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-07-28,3230589,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-08,2775274,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-21,3171284,4,18,4,9,0,0,2,3,1,1,1,11,0.0,0
2021-07-18,3138293,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-16,2177649,1,10,1,4,0,0,1,1,1,1,1,5,899.0,0
2021-07-02,24978,2,20,2,8,0,0,1,2,1,1,1,61,0.0,0
2021-06-23,2898123,3,21,3,9,0,0,1,2,1,1,1,3,0.0,0
2021-07-16,3119050,4,10,4,7,0,0,2,3,1,1,1,7,0.0,0
2021-06-22,2887195,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-29,3240497,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-31,2710586,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-05,2594859,1,11,2,4,0,1,1,1,1,1,1,4,0.0,0
2021-06-21,2347970,1,6,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-07-14,2441895,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-05-06,1992209,1,3,1,2,0,0,1,1,1,1,1,3,0.0,0
2021-07-01,2970953,1,11,2,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-16,3116466,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-05-30,2705437,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-09,3047330,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-13,4918,1,45,1,9,0,0,1,1,1,1,1,25,0.0,0
2021-06-03,2737711,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-03,2983932,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-05-12,2626477,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-10,3054431,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-06,3019026,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-07-01,2963641,1,3,1,1,0,0,1,1,1,1,1,3,58.0,0
2021-07-16,3123605,1,28,1,7,0,0,1,1,1,1,1,2,0.0,0
2021-07-06,3011720,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-27,2934257,2,11,2,5,0,0,1,1,1,2,1,2,0.0,0
2021-07-11,1719850,1,1,1,1,0,0,1,1,1,1,1,251,0.0,0
2021-06-20,2870010,1,6,1,3,0,0,1,1,1,1,1,4,0.0,0
2021-07-11,3065351,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-06-11,2802826,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-15,2836177,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-05-13,2632080,1,1,1,1,0,0,1,1,1,1,1,0,-1.0,0
2021-05-31,2694889,1,10,1,4,0,0,1,1,1,1,1,40,0.0,0
2021-06-02,1807896,1,1,1,1,0,0,1,1,1,1,1,2,0.0,0
2021-05-27,2218497,2,20,2,8,0,0,1,2,1,1,1,4,0.0,0
2021-06-18,2854424,1,6,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-06-27,2926365,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-07-02,2976480,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-02,2980753,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-11,2779441,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-06-07,1729373,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-29,2952544,1,1,1,1,0,0,1,1,1,1,1,5,0.0,0
2021-07-25,3198411,3,22,4,9,0,0,2,2,1,1,1,6,0.0,0
2021-06-26,428754,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-13,2822387,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-03,2986081,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-10,2345062,1,1,1,1,0,0,1,1,1,1,1,8,0.0,0
2021-07-23,2962109,2,11,2,5,0,0,1,1,1,1,1,5,0.0,0
2021-05-03,1318431,1,11,2,4,0,1,1,1,1,1,1,2,0.0,0
2021-05-01,2574178,1,11,2,4,0,1,1,1,1,1,1,4,0.0,0
2021-07-06,3020088,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-20,60170,1,10,1,4,0,0,1,1,1,1,1,18,0.0,0
2021-07-22,3175010,2,21,3,8,0,0,1,1,1,1,1,3,0.0,0
2021-07-20,321635,4,31,4,13,0,0,1,3,1,1,1,11,0.0,0
2021-07-03,2983744,1,105,1,14,0,0,1,1,1,1,1,1,0.0,0
2021-07-16,2359013,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
2021-06-22,2884633,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-06,3013749,3,31,4,12,0,0,2,3,1,1,1,5,0.0,0
2021-07-14,3105272,2,2,2,2,0,0,1,1,1,1,1,2,0.0,0
2021-06-30,2959661,3,21,3,9,0,0,2,2,1,1,1,3,0.0,0
2021-07-24,3153596,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-06-11,2786844,2,20,2,8,0,0,1,1,1,1,1,114,0.0,0
2021-06-06,2757031,1,120,1,15,0,0,1,1,1,1,1,1,0.0,0
2021-06-20,2802307,6,56,6,23,0,0,1,2,1,1,1,53,1998.0,0
2021-06-05,2751071,1,3,1,2,0,0,1,1,1,1,1,2,0.0,0
2021-07-27,3222426,2,12,3,5,0,0,1,1,1,1,1,2,0.0,0
2021-05-02,2352728,1,3,1,2,0,0,1,1,1,1,1,5,0.0,0
2021-06-06,2756291,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0
2021-07-02,2975516,1,11,2,4,0,1,1,1,1,1,1,1,0.0,0
2021-06-25,2911475,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-07-07,3025507,1,11,2,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-01,2969824,3,31,4,12,0,1,2,3,1,1,1,5,0.0,0
2021-05-09,2610657,1,10,1,4,0,0,1,1,1,1,1,4,0.0,0
2021-07-07,3029807,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-11,2622795,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-06-19,2861044,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-01,2965357,1,6,1,3,0,0,1,1,1,1,1,2,0.0,0
2021-06-17,2851577,2,13,2,6,0,0,1,1,1,1,1,2,0.0,0
2021-07-17,3120998,1,6,1,3,0,0,1,1,1,1,1,29,0.0,0
2021-07-10,423644,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-08,3036587,1,10,1,4,0,0,1,1,1,1,1,6,0.0,0
2021-05-31,2714732,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-05-06,2600577,2,11,2,5,0,0,1,2,1,1,1,6,0.0,0
2021-06-04,2744295,2,2,2,0,0,2,1,2,1,1,1,3,0.0,0
2021-07-01,2710158,1,10,1,4,0,0,1,1,1,1,1,17,0.0,0
2021-07-13,3084519,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-14,3103838,1,4,2,2,0,1,1,1,1,1,1,1,0.0,0
2021-07-19,3151704,2,17,3,7,0,0,1,1,1,2,1,3,0.0,0
2021-05-07,2603694,1,3,1,2,0,0,1,1,1,1,1,4,0.0,0
2021-07-29,3241518,1,6,1,3,0,0,1,1,1,1,1,1,0.0,0
2021-06-20,1989790,1,10,1,4,0,0,1,1,1,1,1,2,0.0,0
2021-07-08,3034235,2,20,2,8,0,0,1,1,1,1,1,3,0.0,0
2021-07-30,3248316,1,3,1,2,0,0,1,1,1,1,1,1,0.0,0
2021-07-03,900095,3,15,4,7,0,1,2,2,1,1,1,6,0.0,0
2021-07-24,3191199,1,106,2,14,0,1,1,1,1,1,1,1,0.0,0
2021-07-14,397677,2,11,2,5,0,0,1,2,1,1,1,53,399.0,0
2021-07-24,3189218,2,22,3,8,0,0,1,2,1,1,1,2,0.0,0
2021-05-06,2600261,2,7,2,4,0,0,1,2,1,1,1,8,0.0,0
2021-05-30,2616285,1,11,2,4,0,0,1,1,1,1,1,31,0.0,0
2021-06-26,424211,1,6,1,3,0,0,1,1,1,1,1,2,0.0,0
2021-06-07,2772094,2,11,2,5,0,0,1,1,1,1,1,4,0.0,0
2021-07-08,3039352,1,12,3,4,0,1,1,1,1,1,1,4,0.0,0
2021-07-01,2865439,1,6,1,3,0,0,1,1,1,1,1,3,0.0,0
2021-06-30,9829,2,13,2,6,0,0,1,1,1,1,1,43,0.0,0
2021-06-27,2929818,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-27,845750,1,11,2,4,0,1,1,1,1,1,1,3,0.0,0
2021-07-11,3072139,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-28,285851,1,10,1,4,0,0,1,1,1,1,1,7,0.0,0
2021-06-16,2509479,2,11,2,5,0,0,1,2,1,2,1,8,0.0,0
2021-07-15,2817655,3,30,3,12,0,0,1,3,1,1,1,288,0.0,0
2021-07-20,3154245,2,20,2,8,0,0,1,1,1,1,1,2,0.0,0
2021-07-04,2995176,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-07-12,3075219,1,10,1,4,0,0,1,1,1,1,1,1,0.0,0
2021-06-28,655813,1,6,1,3,0,0,1,1,1,1,1,5,0.0,0
2021-06-01,2723890,1,10,1,4,0,0,1,1,1,1,1,3,0.0,0
